Time,from_ingress_queue_size,to_ingress_queue_size
965.125,1,nan
972.575,0,nan
973.575,0,0
1444.96,1,0
1452.41,0,0
1453.41,0,0
1922.8,1,0
1930.25,0,0
1931.25,0,0
2398.64,1,0
2406.09,0,0
2407.09,0,0
2877.47,1,0
2884.92,0,0
2885.92,0,0
3352.31,1,0
3359.76,0,0
3360.76,0,0
3831.15,1,0
3838.6,0,0
3839.6,0,0
4305.99,1,0
4313.44,0,0
4314.44,0,0
4784.82,1,0
4792.27,0,0
4793.27,0,0
5259.66,1,0
5267.11,0,0
5268.11,0,0
5738.5,1,0
5745.95,0,0
5746.95,0,0
6213.33,1,0
6220.78,0,0
6221.78,0,0
6692.17,1,0
6699.62,0,0
6700.62,0,0
7167.01,1,0
7174.46,0,0
7175.46,0,0
7645.85,1,0
7653.3,0,0
7654.3,0,0
8120.68,1,0
8128.13,0,0
8129.13,0,0
8599.52,1,0
8606.97,0,0
8607.97,0,0
9074.36,1,0
9081.81,0,0
9082.81,0,0
9553.19,1,0
9560.64,0,0
9561.64,0,0
10028,1,0
10035.5,0,0
10036.5,0,0
10506.9,1,0
10514.3,0,0
10515.3,0,0
10981.7,1,0
10989.2,0,0
10990.2,0,0
11460.5,1,0
11468,0,0
11469,0,0
11935.4,1,0
11942.8,0,0
11943.8,0,0
12414.2,1,0
12421.7,0,0
12422.7,0,0
12889.1,1,0
12896.5,0,0
12897.5,0,0
13367.9,1,0
13375.3,0,0
13376.3,0,0
13842.7,1,0
13850.2,0,0
13851.2,0,0
14321.6,1,0
14329,0,0
14330,0,0
14796.4,1,0
14803.9,0,0
14804.9,0,0
15275.2,1,0
15282.7,0,0
15283.7,0,0
15750.1,1,0
15757.5,0,0
15758.5,0,0
16228.9,1,0
16236.4,0,0
16237.4,0,0
16703.8,1,0
16711.2,0,0
16712.2,0,0
17182.6,1,0
17190,0,0
17191,0,0
17657.4,1,0
17664.9,0,0
17665.9,0,0
18136.3,1,0
18143.7,0,0
18144.7,0,0
18611.1,1,0
18618.6,0,0
18619.6,0,0
19089.9,1,0
19097.4,0,0
19098.4,0,0
19564.8,1,0
19572.2,0,0
19573.2,0,0
20043.6,1,0
20051.1,0,0
20052.1,0,0
20518.4,1,0
20525.9,0,0
20526.9,0,0
20997.3,1,0
21004.7,0,0
21005.7,0,0
21472.1,1,0
21479.6,0,0
21480.6,0,0
21951,1,0
21958.4,0,0
21959.4,0,0
22425.8,1,0
22433.2,0,0
22434.2,0,0
22904.6,1,0
22912.1,0,0
22913.1,0,0
23379.5,1,0
23386.9,0,0
23387.9,0,0
23858.3,1,0
23865.8,0,0
23866.8,0,0
24333.1,1,0
24340.6,0,0
24341.6,0,0
24812,1,0
24819.4,0,0
24820.4,0,0
25286.8,1,0
25294.3,0,0
25295.3,0,0
25765.7,1,0
25773.1,0,0
25774.1,0,0
26240.5,1,0
26247.9,0,0
26248.9,0,0
26719.3,1,0
26726.8,0,0
26727.8,0,0
27194.2,1,0
27201.6,0,0
27202.6,0,0
27673,1,0
27680.5,0,0
27681.5,0,0
28147.8,1,0
28155.3,0,0
28156.3,0,0
28626.7,1,0
28634.1,0,0
28635.1,0,0
29101.5,1,0
29109,0,0
29110,0,0
29580.4,1,0
29587.8,0,0
29588.8,0,0
30055.2,1,0
30062.6,0,0
30063.6,0,0
30534,1,0
30541.5,0,0
30542.5,0,0
31008.9,1,0
31016.3,0,0
31017.3,0,0
31487.7,1,0
31495.2,0,0
31496.2,0,0
31962.5,1,0
31970,0,0
31971,0,0
32441.4,1,0
32448.8,0,0
32449.8,0,0
32916.2,1,0
32923.7,0,0
32924.7,0,0
33395.1,1,0
33402.5,0,0
33403.5,0,0
33869.9,1,0
33877.3,0,0
33878.3,0,0
34348.7,1,0
34356.2,0,0
34357.2,0,0
34823.6,1,0
34831,0,0
34832,0,0
35302.4,1,0
35309.9,0,0
35310.9,0,0
35777.2,1,0
35784.7,0,0
35785.7,0,0
36256.1,1,0
36263.5,0,0
36264.5,0,0
36730.9,1,0
36738.4,0,0
36739.4,0,0
37209.7,1,0
37217.2,0,0
37218.2,0,0
37684.6,1,0
37692,0,0
37693,0,0
38163.4,1,0
38170.9,0,0
38171.9,0,0
38638.3,1,0
38645.7,0,0
38646.7,0,0
39117.1,1,0
39124.5,0,0
39125.5,0,0
39591.9,1,0
39599.4,0,0
39600.4,0,0
40070.8,1,0
40078.2,0,0
40079.2,0,0
40545.6,1,0
40553.1,0,0
40554.1,0,0
41024.4,1,0
41031.9,0,0
41032.9,0,0
41499.3,1,0
41506.7,0,0
41507.7,0,0
41978.1,1,0
41985.6,0,0
41986.6,0,0
42453,1,0
42460.4,0,0
42461.4,0,0
42931.8,1,0
42939.2,0,0
42940.2,0,0
43406.6,1,0
43414.1,0,0
43415.1,0,0
